"00:10:09,372","00:10:11,666
",14 feet four inches from that west wall.,CHARLIE
"00:10:37,566","00:10:38,943
",Yeah.,HANDSOME ROB
"00:10:41,195","00:10:42,113
",Bene.,HANDSOME ROB
"00:10:43,406","00:10:45,908
","The garbagemen are in position, John.",CHARLIE
"00:12:48,864","00:12:50,408
","All right, Charlie, someone just called it in.",PHILLY STEAK
"00:12:50,491","00:12:53,160
",The police boat's heading your way.,STEVE
"00:12:53,244","00:12:54,829
",Seven minutes and counting.,STELLA
"00:12:54,870","00:12:56,163
",Let's go.,CHARLIE
"00:14:15,993","00:14:18,829
",We got four minutes to load and leave. Let's go.,STELLA
"00:14:53,739","00:14:54,782
",Whoa! Whoa!,STELLA
"00:17:29,562","00:17:31,063
","Hey, you guys. Come here.",STEVE
"00:17:34,817","00:17:37,486
",I want to propose a toast.,CHARLIE
"00:17:37,570","00:17:39,488
",To us.,CHARLIE
"00:17:39,572","00:17:40,531
",Yay!,CHARLIE
"00:17:43,909","00:17:46,495
",And I want to propose a toast to Charlie,RECEPTIONIST
"00:17:46,579","00:17:49,999
",because we just stole $35 million worth of gold,LYLE
"00:17:50,041","00:17:51,959
",without even holding a gun,JOHN BRIDGER
"00:17:52,001","00:17:53,628
","because he planned this down to a ""T.""",JOHN BRIDGER
"00:17:53,711","00:17:55,963
",Nobody else could have done that.,STELLA
"00:17:56,005","00:17:57,048
",Nobody. Charlie!,STEVE
"00:17:57,131","00:17:58,841
",- Charlie! - Yay!,STEVE
"00:17:58,924","00:18:00,635
",Thank you.,STEVE
"00:18:00,718","00:18:01,969
","So, come on, gentlemen.",STELLA
"00:18:02,011","00:18:03,763
",Shopping list. Who's doing what?,CHARLIE
"00:18:03,846","00:18:05,056
",Spare no dirty details.,LYLE
"00:18:05,181","00:18:06,474
","Come on, you guys.",STEVE
"00:18:06,515","00:18:08,726
",Take a lesson from an old man.,MASHKOV
"00:18:08,809","00:18:10,519
",Don't spend it. Invest.,STELLA
"00:18:12,021","00:18:13,314
",In what?,SKINNY PETE
"00:18:13,397","00:18:15,274
",In gold.,YEVHEN
"00:18:17,276","00:18:18,611
",Let's figure out,STEVE
"00:18:18,694","00:18:20,821
","how to get out of here first, all right?",STEVE
"00:18:20,863","00:18:22,949
","What are you getting, Rob?",STELLA
"00:18:23,032","00:18:24,325
",I don't know... there's a lot of things,LYLE
"00:18:24,367","00:18:25,493
",you can buy with a lot of money.,STELLA
"00:18:25,534","00:18:27,286
","You know, I'm just thinking about naked girls",STEVE
"00:18:27,370","00:18:28,496
",in leather seats.,CHARLIE
"00:18:28,579","00:18:30,081
",Obviously. See?,RICHARD
"00:18:30,164","00:18:32,333
",Suppose I get the Aston Martin Vanquish?,CHARLIE
"00:18:32,375","00:18:33,668
",There's not a lot a girl won't do,CHRISTINA GRIEGO
"00:18:33,709","00:18:35,753
",on the passenger seat of one of those things.,RICHARD
"00:18:35,836","00:18:37,505
",I'm going to get a NAD T770,JOHN BRIDGER
"00:18:37,588","00:18:40,383
",digital decoder with a 70-watt amp and Burr Brown DACs.,CHARLIE
"00:18:41,467","00:18:42,343
",Yeah.,HANDSOME ROB
"00:18:42,385","00:18:43,511
",It's a big stereo.,JOHN BRIDGER
"00:18:43,552","00:18:45,763
",Speakers so loud they blow women's clothes off.,STELLA
"00:18:45,846","00:18:47,014
",Now you're talking.,STEVE
"00:18:48,599","00:18:51,102
","$35 million... you can't get more creative than that, man?",STELLA
"00:18:51,227","00:18:53,354
","I'm going to Andalucia, south of Spain...",JOHN BRIDGER
"00:18:53,396","00:18:54,897
",right there.,RICHARD
"00:18:54,939","00:18:56,524
",Get me a big house...,JOHN BRIDGER
"00:18:56,565","00:18:58,192
",get me a library full of first editions.,CHARLIE
"00:18:58,276","00:18:59,568
",Get a room for my shoes.,CHARLIE
"00:18:59,652","00:19:01,612
","What about you, Steve?",HANDSOME ROB
"00:19:01,696","00:19:04,031
",I don't know... I haven't decided yet.,LYLE
"00:19:04,198","00:19:05,908
",You haven't decided yet?,LYLE
"00:19:05,992","00:19:07,868
","Come on, man, is it the mountain air, just...?",STELLA
"00:19:07,910","00:19:08,869
",I liked what you said.,STEVE
"00:19:08,911","00:19:10,413
",I'll take one of each of yours.,STELLA
"00:19:12,081","00:19:13,708
","Well, well, two of everything",CHARLIE
"00:19:13,749","00:19:15,209
",#NAME?,CHARLIE
"00:19:15,251","00:19:16,294
",Oy!,CHARLIE
"00:19:21,590","00:19:23,384
",Loved the toast.,CHARLIE
"00:19:23,426","00:19:25,636
",But you could've pulled this off with your eyes closed.,JOHN BRIDGER
"00:19:25,720","00:19:28,055
","No, you were incredible.",STELLA
"00:19:28,097","00:19:29,557
",Just incredible.,RICHARD
"00:19:29,599","00:19:31,058
",You saw the whole picture.,JOHN BRIDGER
"00:19:31,100","00:19:32,393
",You covered all the angles.,JOHN BRIDGER
"00:19:33,436","00:19:35,229
","You know, Charlie,",STEVE
"00:19:35,271","00:19:38,399
",there are two kinds of thieves in this world:,YEVHEN
"00:19:38,441","00:19:41,068
","the ones who steal to enrich their lives,",RICHARD
"00:19:41,110","00:19:45,072
",and the ones who steal to define their lives.,CHARLIE
"00:19:45,114","00:19:47,074
",Don't be the latter.,STELLA
"00:19:47,116","00:19:49,243
",Makes you miss out on what's really important,SECOND COP
"00:19:49,285","00:19:51,078
",in this life.,JOHN BRIDGER
"00:19:51,120","00:19:53,581
","What are you talking about, John?",STELLA
"00:19:53,623","00:19:55,082
",You've been a good father.,STEVE
"00:19:55,124","00:19:58,753
",Sitting in prisons doesn't make you a good father.,CHARLIE
"00:19:58,794","00:20:01,339
",I spent half my kid's life in prison.,JOHN BRIDGER
"00:20:01,422","00:20:05,343
","Don't get to be my age with nothing but this, Charlie.",HANDSOME ROB
"00:20:05,426","00:20:09,388
",Find somebody you want to spend the rest of your life with,STELLA
"00:20:09,472","00:20:11,557
",and hold onto her forever.,STELLA
"00:20:11,641","00:20:14,644
",#NAME?,STELLA
"00:20:14,727","00:20:16,771
",Let's go... I'm freezing my ass off.,CHARLIE
"00:20:16,812","00:20:19,106
",Yeah.,HANDSOME ROB
"00:20:19,148","00:20:21,108
",Steve's getting cold.,CHARLIE
"00:20:21,150","00:20:22,610
","You, too?",CHARLIE
"00:20:22,652","00:20:23,778
",I'm all right.,STEVE
"00:20:25,154","00:20:26,447
","I love you, kid.",JOHN BRIDGER
"00:20:26,489","00:20:27,907
",You did really great.,STELLA
"00:20:27,990","00:20:30,451
","Thanks, John.",ALL OF THEM
"00:20:30,493","00:20:33,913
",Let's go.,CHARLIE
"00:20:42,129","00:20:45,299
",Money,CHARLIE
"00:20:45,341","00:20:47,927
",It's a gas,JOHN BRIDGER
"00:20:48,010","00:20:55,142
",Grab that cash with both hands and make a stash,CHARLIE
"00:20:55,309","00:20:58,688
","New car, caviar, four-star daydream...",CHARLIE
"00:20:58,771","00:21:00,564
",You should've seen Rob behind the wheel of that boat.,LYLE
"00:21:00,648","00:21:02,275
",He was like Don Johnson.,STEVE
"00:21:02,358","00:21:04,360
","Oy, yeah, from Brixton.",JOHN BRIDGER
"00:21:04,443","00:21:06,529
","Yeah, what the hell do you know about Brixton, eh?",CHARLIE
"00:21:12,702","00:21:15,579
",Look at this idiot right in the middle of the road.,STEVE
"00:21:15,663","00:21:17,164
","What's this, what's this?",CHARLIE
"00:21:20,209","00:21:22,169
",Who the hell are these guys?,CHARLIE
"00:21:25,965","00:21:26,632
",Hey!,CHARLIE
"00:21:26,716","00:21:27,800
",Take your hands off the wheel.,MASHKOV
"00:21:27,883","00:21:28,509
",Steve!,MASHKOV
"00:21:31,887","00:21:33,848
",Don't even think about it... just do it.,CHARLIE
"00:21:39,228","00:21:40,062
","No, no, no, no,",CHARLIE
"00:21:40,146","00:21:41,355
","- No, no, no, no, John. - Steve,",ALL OF THEM
"00:21:41,397","00:21:42,356
",what the hell are you doing?,CHARLIE
"00:21:42,398","00:21:43,774
",Made a few plans of my own.,STEVE
"00:21:47,069","00:21:49,447
","There's nowhere you can go where we won't find you, Steve.",CHARLIE
"00:21:49,530","00:21:50,448
",You know that.,JOHN BRIDGER
"00:21:50,531","00:21:51,741
","I think that's probably right, John.",STELLA
"00:21:52,908","00:21:53,367
",Go! Go!,LYLE
"00:23:37,680","00:23:40,766
",Charlie.,LYLE
"00:23:40,850","00:23:43,811
","We got to go, Charlie.",HANDSOME ROB
"00:25:07,603","00:25:09,272
",You always work in the dark?,FIRST COP
"00:25:09,355","00:25:12,024
",Makes me feel like I'm alone.,CHARLIE
"00:25:14,402","00:25:15,319
",Not bad.,CHARLIE
"00:25:15,403","00:25:17,071
","Not bad, Stella.",FIRST COP
"00:25:17,196","00:25:18,906
",Damn. Hurley couldn't crack that safe.,SECOND COP
"00:25:18,990","00:25:20,241
",Neither could Spears. Now you know,SECOND COP
"00:25:20,283","00:25:21,242
",who to call first.,STELLA
"00:25:21,284","00:25:22,285
","You're expensive, Stella.",FIRST COP
"00:25:22,326","00:25:25,079
",Those guys cut us a break on subpoena jobs.,FIRST COP
"00:25:25,246","00:25:26,914
","Good will, community service.",FIRST COP
"00:25:26,956","00:25:29,083
","I do it for the money, Paul.",STELLA
"00:25:29,125","00:25:30,626
",I'll be sending you a bill.,STELLA
"00:25:30,710","00:25:32,503
",Don't you want to see what's inside?,SECOND COP
"00:25:32,586","00:25:33,587
",I never look inside.,JOHN BRIDGER
"00:25:34,630","00:25:36,257
","Have a good day. Hey, George.",CHARLIE
"00:25:36,340","00:25:37,383
","Hi, Stella.",CHARLIE
"00:25:37,466","00:25:40,344
","I came, I saw, I kicked some ass",HALF-EAR
"00:25:40,428","00:25:43,598
","The pain I cause, it makes me laugh",HANDSOME ROB
"00:25:43,639","00:25:45,308
",'Cause the way I do my thing is strange,JOHN BRIDGER
"00:25:45,391","00:25:48,102
","Time, time for this girl to sing",CHARLIE
"00:25:48,144","00:25:50,896
",Damn if I thought that you would change,STEVE
"00:25:50,980","00:25:53,107
",And my life would stay the same,STEVE
"00:25:53,232","00:25:55,610
",Things will come and things will go,LYLE
"00:25:55,651","00:25:57,987
",And one thing I know for sure,STEVE
"00:25:58,070","00:26:02,033
","Is that the wreckoning, the wreckoning, the wreckoning",LYLE
"00:26:02,116","00:26:03,701
",I'm walking out the door,YEVHEN
"00:26:03,784","00:26:06,996
","Wreckoning, the wreckoning, the wreckoning",LYLE
"00:26:07,079","00:26:08,831
","Oh, it's time...",STELLA
"00:26:12,335","00:26:13,294
",How long to crack it?,STEVE
"00:26:13,336","00:26:15,755
",Four minutes and 43 seconds.,STELLA
"00:26:15,838","00:26:16,756
",Oh! You're the man.,RECEPTIONIST
"00:26:16,839","00:26:17,798
",What's on the lineup?,CHARLIE
"00:26:17,882","00:26:19,008
",Todd Milliken called.,RECEPTIONIST
"00:26:19,091","00:26:20,593
",He has a prototype combination lock.,RECEPTIONIST
"00:26:20,676","00:26:22,011
",He wants you to test out.,RECEPTIONIST
"00:26:22,094","00:26:23,220
",He says he added,RECEPTIONIST
"00:26:23,304","00:26:26,265
",two false contact points on the tumbler.,RECEPTIONIST
"00:26:26,349","00:26:28,100
","I'll pretend to be stumped for a couple of seconds,",FURIOUS DRIVER
"00:26:28,225","00:26:29,310
",give him a thrill.,HANDSOME ROB
"00:26:29,352","00:26:31,604
","And, there's a Charlie Croker in your office.",RECEPTIONIST
"00:26:32,772","00:26:34,899
",Says you two know each other.,RECEPTIONIST
"00:26:37,860","00:26:40,696
",Charlie Croker.,STELLA
"00:26:40,780","00:26:42,323
","Hey, Stella.",FIRST COP
"00:26:45,326","00:26:47,286
",Didn't I tell you I never want to see you again?,STEVE
"00:26:48,704","00:26:50,957
","I think it was when you told me how my father died,",STELLA
"00:26:51,040","00:26:52,458
","right in front of your eyes,",STEVE
"00:26:52,541","00:26:54,377
",after you pulled him in for one last job.,STEVE
"00:26:59,340","00:27:00,800
","We found him, Stella.",FIRST COP
"00:27:00,883","00:27:03,636
",He's in Los Angeles.,CHARLIE
"00:27:03,719","00:27:04,762
",The gold bricks he stole from us,CHARLIE
"00:27:04,845","00:27:06,180
",had a Balinese dancer stamped on them.,DETECTIVE
"00:27:06,222","00:27:07,473
","I just got word,",CHARLIE
"00:27:07,556","00:27:08,891
","from a contact of mine called Skinny Pete,",CHARLIE
"00:27:08,975","00:27:11,310
",that a gold dealer out in L.A. has been buying those bricks.,CHARLIE
"00:27:11,394","00:27:13,020
",Yeah?,CHARLIE
"00:27:13,062","00:27:14,438
","Well, how do you know it's him?",CHARLIE
"00:27:15,731","00:27:18,234
",Skinny Pete sent me this.,CHARLIE
"00:27:18,317","00:27:20,486
",Steve changed his last name to Frazelli.,CHARLIE
"00:27:26,575","00:27:28,452
",Why you telling me all of this?,LYLE
"00:27:28,536","00:27:30,705
",Been checking out the databases behind safe companies.,HANDSOME ROB
"00:27:30,788","00:27:32,331
",Found out Steve had a Worthington 1000,CHARLIE
"00:27:32,415","00:27:33,874
",delivered to his home office.,CHARLIE
"00:27:33,916","00:27:35,376
",You don't install a Worthington 1000,CHARLIE
"00:27:35,418","00:27:37,044
",unless you've got something really big to guard.,CHARLIE
"00:27:37,086","00:27:38,087
","No, you don't.",CHARLIE
"00:27:38,212","00:27:39,088
",The problem now is no one,LYLE
"00:27:39,213","00:27:40,423
",in my crew can handle Steve's safe.,CHARLIE
"00:27:40,506","00:27:42,591
",And I need somebody I can trust.,CHARLIE
"00:27:42,675","00:27:44,260
","Look, I'm a professional safe and vault technician.",STELLA
"00:27:44,343","00:27:45,595
",I'm not a thief.,CHARLIE
"00:27:45,678","00:27:47,555
","Hey, it's not about the gold, Stella, okay?",CHARLIE
"00:27:47,597","00:27:48,848
","John was like a father to me, too.",CHARLIE
"00:27:54,562","00:27:55,813
","Look, I'm sorry, all right?",STEVE
"00:27:55,896","00:27:57,815
",I just can't move on until I've set things right.,CHARLIE
"00:28:04,030","00:28:05,448
",I've moved on.,CHARLIE
"00:29:10,137","00:29:11,264
","Come on, Charlie.",LYLE
"00:29:12,348","00:29:13,349
",Come on.,LYLE
"00:29:19,313","00:29:20,564
",Hello?,STELLA
"00:29:20,648","00:29:22,483
",I want to see the look on that man's face,STELLA
"00:29:22,566","00:29:23,901
",when his gold is gone.,STELLA
"00:29:23,985","00:29:27,154
",He took my father from me; I'm taking this.,STELLA
"00:29:31,701","00:29:32,618
",She's in.,JOHN BRIDGER
"00:29:32,702","00:29:34,328
",That's a good thing?,RICHARD
"00:29:34,370","00:29:35,454
",It's a very good thing.,STELLA
"00:29:35,538","00:29:37,373
",She can crack a Worthington 1000 without even flinching.,OFFICE
"00:29:37,456","00:29:38,958
",I'm not sure having a civilian on the crew's,JOHN BRIDGER
"00:29:39,041","00:29:40,084
","a good idea, Charlie.",JOHN BRIDGER
"00:29:40,209","00:29:41,085
",She's got the skill,JOHN BRIDGER
"00:29:41,210","00:29:42,295
",and she's got the motivation.,CHARLIE
"00:29:42,378","00:29:43,796
",Exactly.,HANDSOME ROB
"00:29:43,879","00:29:45,089
",She's emotional.,HANDSOME ROB
"00:29:45,214","00:29:47,383
",You know what happens when emotion gets into it.,HANDSOME ROB
"00:29:47,466","00:29:49,010
","Look, don't kid yourself, all right?",STEVE
"00:29:49,093","00:29:50,511
",We're all emotional on this one.,CHARLIE
"00:29:50,553","00:29:52,805
",Let's go.,CHARLIE
"00:29:52,888","00:29:54,390
",Are you ready?,CHARLIE
"00:29:54,473","00:29:55,558
",Of course I am.,YEVHEN
"00:29:58,185","00:29:59,729
",You're not ready.,CHARLIE
"00:30:23,919","00:30:26,505
",That was quick.,KID
"00:30:26,589","00:30:27,632
",Where are they?,STELLA
"00:30:27,715","00:30:28,883
",We're a little early.,CHARLIE
"00:30:28,966","00:30:31,552
",I didn't expect us to get here quite that fast.,CHARLIE
"00:30:32,762","00:30:33,804
",There.,CHARLIE
"00:30:33,888","00:30:34,931
",That's Lyle.,CHARLIE
"00:30:35,014","00:30:36,641
",He's my computer genius.,CHARLIE
"00:30:41,187","00:30:44,106
","You know, he's who really invented Napster.",CHARLIE
"00:30:44,190","00:30:45,566
",At least that's how Lyle tells it.,CHARLIE
"00:30:45,650","00:30:48,778
",Said Shawn Fanning was his roommate in college,HALF-EAR
"00:30:48,861","00:30:50,696
",and stole his idea.,STEVE
"00:31:03,000","00:31:05,586
","Think it's his first time riding that bike, though.",STEVE
"00:31:08,339","00:31:09,298
",Hey.,STEVE
"00:31:11,258","00:31:12,385
",Oh...,STELLA
"00:31:13,761","00:31:15,054
",You okay?,CHARLIE
"00:31:16,472","00:31:17,890
",Yeah. Mm-hmm.,HANDSOME ROB
"00:31:18,975","00:31:20,059
",That's Left Ear.,RICHARD
"00:31:20,685","00:31:22,103
",Demolition and explosives.,LYLE
"00:31:22,186","00:31:23,104
","When he was ten,",STELLA
"00:31:23,271","00:31:25,106
",he put one too many M-80s in the toilet bowl.,CHARLIE
"00:31:25,147","00:31:27,775
",Fire...,CHARLIE
"00:31:27,858","00:31:29,568
",Whoa.,LYLE
"00:31:29,652","00:31:30,736
","Yeah, that was cool.",CHARLIE
"00:31:30,820","00:31:31,988
",How'd you do that?,CHARLIE
"00:31:32,071","00:31:33,114
",What?!,CHARLIE
"00:31:33,155","00:31:34,448
",How'd you do that?,CHARLIE
"00:31:34,532","00:31:35,533
",What?!,CHARLIE
"00:31:35,616","00:31:37,952
","I said, how did you do that?",CHARLIE
"00:31:38,035","00:31:40,413
",What?!,CHARLIE
"00:31:40,496","00:31:42,123
",Lost the hearing in his right ear.,CHARLIE
"00:31:42,164","00:31:44,375
",He's been blowing stuff up ever since.,HANDSOME ROB
"00:31:47,336","00:31:49,005
",Handsome Rob.,CHARLIE
"00:31:49,088","00:31:50,131
",Premier wheel man.,CHARLIE
"00:31:50,298","00:31:51,632
",Once drove all the way from Los Angeles,CHARLIE
"00:31:51,674","00:31:53,592
",just so he could set the record for longest freeway chase.,CHARLIE
"00:32:02,476","00:32:04,645
","- You're a heartbreaker... - You know, he got 110",CHARLIE
"00:32:04,729","00:32:06,105
",Iove letters sent to his jail cell,CHARLIE
"00:32:06,188","00:32:07,773
",from women who saw him on the news?,CHARLIE
"00:32:07,857","00:32:09,984
",You're a heartbreaker,CHARLIE
"00:32:10,067","00:32:11,569
",Dream-maker,CHARLIE
"00:32:11,652","00:32:12,570
",Love-taker,CHARLIE
