"00:04:24,141","00:04:26,381
","<i>Thanks for the hook-up, too. I needed a place to stay.</i>",Luis
"00:04:26,581","00:04:28,741
",You wait until you see this couch. You are going to be happy.,Hope van Dyne
"00:04:28,941","00:04:30,301
",You are going to be on your feet in no time. Watch!,Luis
"00:04:30,501","00:04:31,821
",#NAME?,Luis
"00:04:32,021","00:04:34,541
",And I got to introduce you to some people. Some skilled people.,Luis
"00:04:34,701","00:04:36,221
",#NAME?,Scott Lang
"00:04:36,421","00:04:38,744
","No, I am serious, man. I am not going back.",Luis
"00:04:40,701","00:04:42,201
",I got a daughter to take care of.,Luis
"00:04:42,381","00:04:44,581
","You know that jobs do not come easy for ex-cons, right.",Scott Lang
"00:04:44,661","00:04:47,587
","Look! Man, I got a master's in electrical engineering, all right?",Luis
"00:04:48,341","00:04:49,841
",I am going to be fine.,Scott Lang
"00:04:52,901","00:04:54,021
",Welcome to Baskin-Robbins.,Scott Lang
"00:04:54,221","00:04:56,101
",Would you like to try our Mango Fruit Blast?,Scott Lang
"00:04:56,301","00:04:57,304
","No, thanks.",Luis
"00:04:57,701","00:05:00,701
","I will have... I will have a burger, please.",Scott Lang
"00:05:00,901","00:05:03,341
",We do not... We do not make that.,Maggie Lang
"00:05:03,541","00:05:06,341
",Pretzel. Hot pretzel. Like mustard. Do you have mustard dip?,Scott Lang
"00:05:06,541","00:05:08,432
",It is ice cream. Baskin-Robbins.,Scott Lang
"00:05:09,741","00:05:11,950
","I will just do, like, whatever is hot and fresh?",Ice Cream Store Customer
"00:05:12,621","00:05:13,621
",Dude!,Ice Cream Store Customer
"00:05:13,701","00:05:15,381
","Can I see you in the back, chief? Quickly.",Scott Lang
"00:05:15,581","00:05:17,187
","Sure, Dale.",Ice Cream Store Customer
"00:05:18,141","00:05:21,033
","Darby, could you just take care of this idiot? Thanks.",Scott Lang
"00:05:24,261","00:05:25,992
","- Hey, Dale! - Come on in.",Frank
"00:05:26,461","00:05:27,961
",Pull up some chair.,Frank
"00:05:30,261","00:05:32,301
",Three years at San Quentin.,Dale
"00:05:32,501","00:05:33,581
",You found out.,Scott Lang
"00:05:33,781","00:05:35,901
",Baskin-Robbins always finds out.,Scott Lang
"00:05:36,101","00:05:38,470
","Look! I am sorry, all right. However, I...",Dale
"00:05:38,981","00:05:40,061
",No one would hire me.,Dale
"00:05:40,261","00:05:42,581
",Breaking and entering. Grand larceny.,Dale
"00:05:42,781","00:05:44,821
",Look! I am sorry.,Scott Lang
"00:05:45,021","00:05:46,521
",I do not do it anymore. I just...,Dale
"00:05:46,581","00:05:48,081
",Respect.,Scott Lang
"00:05:48,781","00:05:49,741
",I could not be happier about it.,Scott Lang
"00:05:49,941","00:05:51,261
",#NAME?,Dale
"00:05:51,461","00:05:53,261
",Thank you. Thank you.,Hope van Dyne
"00:05:53,461","00:05:55,901
",You really stuck it to those billionaire Sobs.,Scott Lang
"00:05:56,101","00:05:58,501
",The more I read about what you made and stuff.,Dale
"00:05:58,701","00:06:01,101
","I am like, wow! I know this person.",Dale
"00:06:01,301","00:06:03,261
",I am in charge of this person.,Scott Lang
"00:06:03,461","00:06:05,741
",Well! I am very happy in this job.,Hope van Dyne
"00:06:05,941","00:06:08,101
",And I really just appreciate the opportunity to...,Dale
"00:06:08,301","00:06:09,801
","Well! You are fired, of course!",Dale
"00:06:12,181","00:06:13,421
",I cannot really keep you on.,Dale
"00:06:13,621","00:06:15,181
",Wait! What? Fired?,Dale
"00:06:15,381","00:06:16,381
",Yeah.,Scott Lang
"00:06:16,541","00:06:18,461
","Dale, look, it was not a violent crime. I mean, I am a good worker.",Scott Lang
"00:06:18,661","00:06:21,421
","No, it was not a violent crime. It was a cool crime.",Paxton
"00:06:21,621","00:06:22,781
","I will tell you what, though.",Dale
"00:06:22,981","00:06:26,021
","This will be totally off the books, off the records,",Scott Lang
"00:06:26,221","00:06:29,101
","but if you want to grab one of those Mango Fruit Blasts,",JACK
"00:06:29,301","00:06:30,501
","on your way out the door,",Scott Lang
"00:06:30,701","00:06:33,149
",I will just pretend I did not see it.,Dale
"00:07:11,701","00:07:13,201
","Hey, Scott! What is up?",Dale
"00:07:13,581","00:07:15,261
",I thought you were supposed to be at work.,Dale
"00:07:15,381","00:07:17,101
",I was. I was fired.,Dale
"00:07:17,301","00:07:18,901
",Damn. Did they find out who you are?,Dale
"00:07:19,101","00:07:20,101
",Yeah.,Dale
"00:07:20,221","00:07:21,821
","Baskin-Robbins always finds out, bro.",Luis
"00:07:22,021","00:07:23,861
",Baskin-Robbins does not play.,Luis
"00:07:24,061","00:07:27,181
",#NAME?,Scott Lang
"00:07:27,381","00:07:28,661
",That is Kurt.,Luis
"00:07:28,861","00:07:31,221
",He was Folsom for five years. He is a wizard on that laptop.,JACK
"00:07:32,141","00:07:34,544
",#NAME?,Luis
"00:07:35,421","00:07:36,470
",Who are you?,Dave
"00:07:36,901","00:07:38,401
",Dave.,Scott Lang
"00:07:39,221","00:07:40,793
",Nice work on the vista job.,Luis
"00:07:41,741","00:07:42,901
","Vista job, yes.",Luis
"00:07:43,101","00:07:45,461
","No, no. I have heard of this Vista robbery.",Kurt
"00:07:45,661","00:07:48,901
","Well! Technically, I did not rob them. Robbery involves threat.",BARBOSSA
"00:07:49,101","00:07:51,701
",I hate violence. I burgled them. I am a cat burglar.,Dave
"00:07:51,901","00:07:53,221
",You mean... You are a pussy.,Dave
"00:07:53,421","00:07:54,421
",Yeah.,Dave
"00:07:54,581","00:07:56,341
","They were overcharging the customers, right.",Kurt
"00:07:56,501","00:07:57,821
",And it added up to millions.,Scott Lang
"00:07:58,021","00:07:59,912
",He blows the whistle and he is fired.,Scott Lang
"00:08:00,461","00:08:01,621
",And what does he do?,Peachy
"00:08:01,821","00:08:03,621
","He hacks into the security system,",JACK
"00:08:03,821","00:08:06,421
",and transfers millions back to the people that they stole it from.,Luis
"00:08:06,581","00:08:08,381
",Posts all the bank records online.,Luis
"00:08:08,581","00:08:10,743
",And he drove the dude's Bentley into his swimming pool.,Luis
"00:08:13,421","00:08:15,101
",What are you doing?,Luis
"00:08:17,181","00:08:19,301
",Why are you telling my life story to these people?,Luis
"00:08:19,501","00:08:20,661
",What do you want?,Luis
"00:08:20,861","00:08:21,861
",Okay.,Dave
"00:08:21,941","00:08:24,221
",My cousin talked to this person two weeks ago.,Luis
"00:08:24,421","00:08:26,581
",- About this little perfect job. - No way!,JACK
"00:08:26,781","00:08:29,062
","No, no, no. Wait! This person... This person fits your MO.",Scott Lang
"00:08:29,261","00:08:30,261
",No!,Scott Lang
"00:08:30,301","00:08:32,501
","I am finished, man. I am not going back to jail.",Luis
"00:08:32,701","00:08:34,621
",It is some retired millionaire living off his severance agreement.,Luis
"00:08:34,821","00:08:36,661
",It is a perfect Scott Lang mark!,Luis
"00:08:36,861","00:08:38,945
",I do not care. I am out.,Luis
"00:08:57,701","00:08:58,901
",Dr. Pym?,WILL
"00:08:59,101","00:09:01,504
",Yes. I am still alive.,PINTEL
"00:09:08,581","00:09:10,081
",ID?,JACK
"00:09:11,181","00:09:13,151
",Perhaps that will suffice.,Scott Lang
"00:09:15,301","00:09:17,385
","Very sorry, sir! Please come in.",Luis
"00:09:19,701","00:09:21,671
",Is that Hank Pym?,Luis
"00:09:25,741","00:09:27,241
","Good morning, Hank!",Scott Lang
"00:09:28,301","00:09:29,301
",Hope.,Pym Tech Gate Guard
"00:09:29,381","00:09:31,863
",Would it kill you to call me Daddy?,Dr. Hank Pym
"00:09:32,701","00:09:35,707
",Dr. Cross will be so pleased that you could find the time to join us today.,Dr. Hank Pym
"00:09:36,221","00:09:38,191
",More like thrilled.,Dr. Hank Pym
"00:09:38,981","00:09:42,661
","I was surprised to receive any kind of invitation from you, Darren.",Pym Tech Security Guard
"00:09:42,861","00:09:44,141
",What is the occasion?,Pym Tech Employee
"00:09:44,341","00:09:46,232
","You will see. Will not he, Hope?",Hope van Dyne
"00:09:50,741","00:09:52,427
",We are ready for you inside.,Dr. Hank Pym
"00:09:53,461","00:09:54,961
",Ouch!,Dr. Hank Pym
"00:09:55,701","00:09:59,021
",I guess some old wounds never heal.,Hope van Dyne
"00:09:59,221","00:10:00,907
",You do not worry. She is safe.,Darren Cross
"00:10:02,701","00:10:04,865
",You are in for a treat.,Dr. Hank Pym
"00:10:07,381","00:10:11,308
","Long time no see you, Dr. Pym. How is retirement?",Dr. Hank Pym
"00:10:11,941","00:10:13,547
",How is your face?,Darren Cross
"00:10:16,541","00:10:18,352
",After you.,Hope van Dyne
"00:10:25,941","00:10:29,021
","Now, before we start, I would like to introduce a very special guest.",Hope van Dyne
"00:10:29,221","00:10:31,590
","This company's founder and my mentor,",Darren Cross
"00:10:32,261","00:10:33,761
",Dr. Hank Pym.,Dr. Hank Pym
"00:10:48,901","00:10:50,741
","When I took over this company for Dr. Pym,",Darren Cross
"00:10:50,941","00:10:53,061
",I immediately started researching a particle,Carson
"00:10:53,261","00:10:55,901
","that could change the distance between atoms,",Dr. Hank Pym
"00:10:56,101","00:10:58,947
",while increasing density and strength.,Hope van Dyne
"00:10:59,421","00:11:02,381
",Why this revolutionary idea remained buried,Darren Cross
"00:11:02,581","00:11:06,741
","beneath the dust and cobwebs of Hank's research, I could not tell you.",Darren Cross
"00:11:06,941","00:11:08,741
","However, just imagine,",Darren Cross
"00:11:08,941","00:11:13,187
",a soldier the size of an insect.,Darren Cross
"00:11:16,701","00:11:18,201
",The ultimate secret weapon.,Darren Cross
"00:11:30,181","00:11:32,185
",An Ant-Man.,Darren Cross
"00:11:33,541","00:11:35,511
","That is what they called you. Right, Hank?",Darren Cross
"00:11:39,861","00:11:41,181
","Silly, I know.",Darren Cross
"00:11:41,381","00:11:42,881
",Propaganda.,Darren Cross
"00:11:43,301","00:11:45,032
",Tales to astonish!,Howard Stark
"00:11:46,501","00:11:48,341
",Trumped-up BS to scare the USSR.,Darren Cross
"00:11:48,541","00:11:52,261
","Hank, will you tell our guests? What you told me...",Darren Cross
"00:11:52,461","00:11:55,990
","every single time I asked you,",Dr. Hank Pym
"00:11:57,581","00:11:59,941
",Was the Ant-Man real?,Darren Cross
"00:12:00,141","00:12:01,661
",Just a tall tale.,Darren Cross
"00:12:01,861","00:12:02,861
",Right.,Darren Cross
"00:12:02,981","00:12:06,066
",Because how could anything so miraculous possibly be real?,Darren Cross
"00:12:16,501","00:12:19,981
",Well! I was inspired by the legend of the Ant-Man.,Darren Cross
"00:12:20,181","00:12:22,901
","And with my breakthrough shrinking inorganic material,",Darren Cross
"00:12:23,101","00:12:26,152
",I thought. Could it be possible to shrink a person?,Darren Cross
"00:12:27,021","00:12:28,627
",Could that be done?,Darren Cross
"00:12:29,541","00:12:33,434
",Well! It is not a legend anymore.,Dr. Hank Pym
"00:12:35,061","00:12:36,783
","Distinguished guests,",Darren Cross
"00:12:37,141","00:12:40,821
",I am proud to present the end of warfare as we know it.,Darren Cross
"00:12:41,021","00:12:42,832
",The Yellow jacket!,Darren Cross
"00:12:48,821","00:12:49,821
",No.,Darren Cross
"00:12:50,021","00:12:53,345
",The Yellow jacket is an all-purpose weapon of war...,Darren Cross
"00:12:53,861","00:12:56,301
",capable of altering the size of the wearer...,Darren Cross
"00:12:56,501","00:12:58,585
",for the ultimate combat advantage.,Darren Cross
"00:12:59,261","00:13:00,541
",<i>We live in an era.</i>,Darren Cross
"00:13:00,741","00:13:02,861
",<i>In which the weapons we use to protect ourselves.</i>,Dr. Hank Pym
"00:13:03,061","00:13:06,021
",<i>Are undermined by constant surveillance.</i>,Howard Stark
"00:13:06,221","00:13:07,952
",<i>It is time to return to a simpler age.</i>,MURTOGG
"00:13:08,501","00:13:11,741
","<i>One where the powers of freedom can once again operate openly,</i>",MURTOGG
"00:13:11,941","00:13:13,441
",<i>to protect their interests.</i>,ELIZABETH
"00:13:13,981","00:13:16,021
",<i>An all-purpose peace-keeping vessel.</i>,JACK
"00:13:16,221","00:13:18,461
",<i>The Yellow jacket can manage any conflict.</i>,ELIZABETH
"00:13:18,661","00:13:19,901
",<i>On the geopolitical landscape.</i>,"Distinguished guests, I am proud to present the end of warfare as we know it"
"00:13:20,101","00:13:22,061
",<i>Completely unseen.</i>,"Distinguished guests, I am proud to present the end of warfare as we know it"
"00:13:22,261","00:13:26,188
",<i>Efficient in both preventatives measures and tactical assault.</i>,"Distinguished guests, I am proud to present the end of warfare as we know it"
"00:13:26,901","00:13:29,381
",<i>Practical applications include surveillance.</i>,Video Voice Over
"00:13:29,581","00:13:31,267
",<i>Industrial sabotage.</i>,Video Voice Over
"00:13:32,061","00:13:36,341
",<i>And the elimination of obstructions on the road to peace.</i>,Video Voice Over
"00:13:36,541","00:13:37,661
",<i>A single Yellow jacket.</i>,Video Voice Over
"00:13:37,861","00:13:41,584
",<i>Offers the user unlimited influence to carry out protective actions.</i>,Video Voice Over
"00:13:42,461","00:13:45,061
","<i>And, one day soon, an army of Yellow jackets.</i>",Video Voice Over
"00:13:45,261","00:13:50,341
",<i>It will create a sustainable environment of well-being around the world.</i>,Video Voice Over
"00:13:50,541","00:13:52,432
",<i>The Yellow jacket.</i>,Video Voice Over
"00:13:53,301","00:13:54,873
","So, is it a suit?",Dr. Hank Pym
"00:13:58,301","00:13:59,901
","You do not be crude, Frank.",Dr. Hank Pym
"00:14:00,101","00:14:03,232
",It is not a suit. It is a vessel.,Video Voice Over
"00:14:03,861","00:14:05,061
",What is the matter? Are not you impressed?,Video Voice Over
"00:14:05,261","00:14:08,021
","No, I am impressed. I am also concerned.",Video Voice Over
"00:14:08,221","00:14:11,101
",Imagine what our enemies could do with this tech.,tactical assault. Practical applications include
"00:14:11,301","00:14:13,741
","We should have a longer conversation about that, Frank.",Darren Cross
"00:14:13,941","00:14:15,707
",I really value your opinion.,tactical assault. Practical applications include
"00:14:16,621","00:14:18,227
",Thank you for coming. Hope?,tactical assault. Practical applications include
"00:14:19,101","00:14:21,541
","Thank you very much, everybody. I will escort you out now.",tactical assault. Practical applications include
"00:14:21,741","00:14:23,241
",Thank you.,tactical assault. Practical applications include
"00:14:26,181","00:14:27,681
",You seem a bit shocked.,Luis
"00:14:27,781","00:14:31,941
","Darren, there is a reason that I buried these secrets.",Darren Cross
"00:14:32,141","00:14:34,145
","Therefore, you finally admit it!",Darren Cross
"00:14:34,901","00:14:38,430
","We could have done this together, Hank. However, you ruined that.",Darren Cross
"00:14:39,261","00:14:40,581
",That is why you are the past and I am the future.,Frank
"00:14:40,781","00:14:43,229
",You do not do this.,Frank
"00:14:43,781","00:14:45,467
",<I>Dr. Cross?</I>,Darren Cross
"00:14:46,701","00:14:49,341
","You sell to me first, 20% over your asking price.",Darren Cross
"00:14:49,541","00:14:51,301
",I can have the cash here in two weeks.,Darren Cross
"00:14:51,501","00:14:53,001
",Deal.,Hope van Dyne
"00:15:01,381","00:15:03,461
","We have to make our move, Hank.",ELIZABETH
"00:15:03,661","00:15:04,661
",How close is he?,WILL
"00:15:04,781","00:15:07,341
",He still cannot shrink a live subject.,JACK
"00:15:07,541","00:15:10,021
",Just give me the suit and let me finish this for the last time.,Darren Cross
"00:15:10,181","00:15:11,184
",No.,Dr. Hank Pym
"00:15:11,501","00:15:13,181
",I have Cross complete trust.,Darren Cross
"00:15:13,381","00:15:15,545
",#NAME?,Darren Cross
"00:15:16,101","00:15:18,185
",Well! That is not entirely true.,Darren Cross
"00:15:20,181","00:15:22,026
",I think I found a person.,Dr. Hank Pym
"00:15:23,501","00:15:25,001
",Who?,Dr. Hank Pym
"00:15:29,181","00:15:30,681
",Daddy!,Mitchell Carson
"00:15:30,741","00:15:32,241
",Peanut!,Mitchell Carson
"00:15:32,341","00:15:34,381
",Happy birthday!,Darren Cross
"00:15:34,581","00:15:35,581
",I am so sorry I am late.,Hope van Dyne
"00:15:35,661","00:15:37,141
",I did not know what time your party started.,Dr. Hank Pym
"00:15:37,341","00:15:38,841
",It was on the invitation.,Hope van Dyne
"00:15:38,901","00:15:40,541
",He did not get an invitation.,Hope van Dyne
"00:15:40,741","00:15:42,241
","However, he came anyway!",MURTOGG
"00:15:42,341","00:15:45,181
",Well! I am not going to miss my little girl's birthday party.,MURTOGG
"00:15:45,381","00:15:47,021
",I am going to go tell Mommy you are here.,ELIZABETH
"00:15:47,221","00:15:48,221
",You do not...,JACK
"00:15:48,301","00:15:49,181
","What are you doing here, Lang?",ELIZABETH
"00:15:49,381","00:15:50,781
",You have not paid a dime of child support.,Hope van Dyne
"00:15:50,981","00:15:52,541
","You know, right now, if I wanted to, I could arrest you.",Dr. Hank Pym
"00:15:52,741","00:15:53,701
","It is good to see you too, Paxton.",Dr. Hank Pym
"00:15:53,901","00:15:57,225
","Mommy is so happy you are here, she choked on her drink.",Hope van Dyne
"00:15:58,741","00:16:01,341
","Hey, look what I have for you.",Dr. Hank Pym
"00:16:01,541","00:16:02,821
",Can I open it now?,Cassie Lang
"00:16:03,021","00:16:04,752
","Of course, sweetheart! It is your birthday.",Scott Lang
"00:16:09,061","00:16:10,581
",<i>You are my best friend.</i>,Scott Lang
"00:16:10,781","00:16:11,821
",What is that thing?,Scott Lang
"00:16:12,021","00:16:13,752
",He is so ugly!,Scott Lang
"00:16:14,221","00:16:16,181
",I love him!,Dale
"00:16:16,381","00:16:17,881
",Can I go show my friends?,Paxton
"00:16:17,981","00:16:19,906
","Of course, sweetheart! Go ahead.",Paxton
"00:16:20,581","00:16:22,081
",<i>You are my best friend.</i>,Scott Lang
"00:16:22,261","00:16:24,261
","Look, the child support is coming, all right?",Hope van Dyne
"00:16:24,461","00:16:26,341
",It is just hard finding a job when you have a record.,Darren Cross
"00:16:26,541","00:16:29,181
","I am sure you will figure it out. However, for now, I want you out of my house.",Paxton
"00:16:29,381","00:16:30,781
",- No way! It is my daughter's birthday. - It is my house!,Paxton
"00:16:30,981","00:16:32,543
",- So what? She is my kid! - Scott!,Paxton
"00:16:33,541","00:16:35,781
",You cannot just show up here. You know that. Come on.,Scott Lang
"00:16:35,981","00:16:36,981
",It is a birthday party.,Cassie Lang
"00:16:37,101","00:16:38,781
","Yeah, I know, but you cannot just show up.",Scott Lang
"00:16:38,861","00:16:39,861
",She is my daughter.,Cassie Lang
"00:16:39,941","00:16:41,221
",You do not know the first thing about being a father.,Paxton
"00:16:41,421","00:16:45,421
","Maggie, I tell you this as a friend, and as the first love of my life.",Scott Lang
"00:16:45,621","00:16:47,421
",Your fianc� is an ass hat.,Paxton
"00:16:47,621","00:16:48,621
",He is not an ass hat.,Cassie Lang
"00:16:48,781","00:16:51,541
",- Hey! You watch your language. Okay! - What language? I said hat.,Cassie Lang
"00:16:51,741","00:16:53,241
",Stop it.,Cassie Lang
"00:16:54,381","00:16:56,301
","Really, Maggie? That person?",Paxton
"00:16:56,501","00:16:58,141
",Come on! You could marry anyone you want.,Scott Lang
"00:16:58,181","00:16:59,421
",And you have to get engaged to a cop.,Scott Lang
"00:16:59,621","00:17:01,273
",At least he is not a crook.,Scott Lang
"00:17:03,021","00:17:05,741
","I am trying, okay. I have changed. I am straight.",Paxton
"00:17:05,941","00:17:08,310
",I had a job and...,Paxton
"00:17:09,821","00:17:10,821
",I want to provide.,Scott Lang
"00:17:10,981","00:17:13,381
",I had a lot of time to think about it and I love her.,Maggie Lang
"00:17:13,581","00:17:14,581
",So much.,Scott Lang
"00:17:14,661","00:17:17,861
","I have missed so much time, and I want to be a part of her life.",Maggie Lang
"00:17:18,061","00:17:19,561
",What do I do?,Scott Lang
"00:17:19,861","00:17:21,361
","Get an apartment,",Paxton
"00:17:21,661","00:17:23,981
","get a job, pay child support.",Scott Lang
"00:17:24,181","00:17:27,392
","Then we will talk about visitation, I promise.",Dr. Hank Pym
"00:17:27,941","00:17:29,911
","You are her hero, Scott.",Dr. Hank Pym
"00:17:30,861","00:17:35,073
",Just be the person that she already thinks you are.,Paxton
"00:17:58,781","00:18:01,673
","I am sorry you have such deep concerns about the Yellow jacket, Frank.",Scott Lang
"00:18:02,301","00:18:04,141
",Yeah. Well...,Scott Lang
"00:18:04,341","00:18:08,826
","Unfortunately, we cannot just do whatever we want.",Scott Lang
"00:18:09,501","00:18:11,107
","It would be nice though, right?",Scott Lang
"00:18:12,541","00:18:14,041
","However, there are laws.",Maggie Lang
"00:18:14,181","00:18:15,681
",What laws? Of man?,Darren Cross
"00:18:15,781","00:18:18,101
",The laws of nature transcend the laws of man.,Scott Lang
"00:18:18,301","00:18:20,465
",And I have transcended the laws of nature.,Scott Lang
"00:18:23,741","00:18:26,826
","Darren, I do not think you understand...",Scott Lang
"00:18:32,901","00:18:35,383
",We still have not worked out all the bugs.,Scott Lang
"00:18:40,621","00:18:42,121
","Goodbye, Frank!",Scott Lang
"00:18:55,501","00:18:57,107
",Thank you.,Scott Lang
"00:19:01,221","00:19:03,861
","You know, I have been thinking a lot about gratitude lately.",Maggie Lang
"00:19:04,061","00:19:06,301
","And today, during my morning meditation,",Maggie Lang
"00:19:06,501","00:19:09,421
","an interesting thought occurred to me, I think it might apply to you, too.",Maggie Lang
"00:19:09,501","00:19:10,661
",How is that?,Maggie Lang
"00:19:10,861","00:19:12,672
",Gratitude can be forgiveness.,Maggie Lang
"00:19:14,061","00:19:17,541
",I have spent years carrying around my anger for Hank Pym.,Darren Cross
"00:19:17,741","00:19:20,221
",I devoted my genius to him.,Luis
"00:19:20,421","00:19:22,266
",I could have worked anywhere.,Frank
"00:19:22,941","00:19:24,593
",I chose my mentor poorly.,Frank
"00:19:25,421","00:19:27,232
",You did not even have a choice.,Frank
"00:19:27,941","00:19:30,230
",He never believed in you.,Darren Cross
"00:19:31,141","00:19:35,865
","It is a shame what we had to do, however, he forced us to do it, did not he?",Darren Cross
"00:19:36,261","00:19:39,267
","We should not be angry, we should be grateful.",Darren Cross
"00:19:40,021","00:19:42,781
","Because his failures as a mentor,",Frank
"00:19:42,981","00:19:45,111
","as a father,",Darren Cross
"00:19:45,701","00:19:48,786
",forced us to spread our wings.,Darren Cross
"00:19:51,461","00:19:53,545
","You are a success, Darren.",ELIZABETH
"00:19:54,381","00:19:56,704
",You deserve everything coming your way.,WILL
"00:20:18,021","00:20:19,673
",Stop cheating.,JACK
"00:20:20,501","00:20:22,001
","Hey! What is up, hotshot?",Darren Cross
"00:20:23,381","00:20:25,141
",Maybe he did not hear you.,Darren Cross
"00:20:25,341","00:20:26,841
",How was the party?,Darren Cross
